id,price,neighbourhood_cleansed,property_type,room_type,bedrooms,bathrooms,accommodates,latitude,longitude,review_scores_rating,availability_365,reviews_per_month,minimum_nights,maximum_nights,price_range
501414734605908395,199.0,Downtown/Civic Center,Room in boutique hotel,Private room,0,1,2,37.7841,-122.41772,4.33,285,0.18,1,21,150-199
983340595281922147,410.0,Nob Hill,Entire rental unit,Entire home/apt,2,1,5,37.79437073999004,-122.4174499777494,5.0,246,0.56,3,7,400-449
1088025862946651931,150.0,Western Addition,Room in hotel,Private room,1,1,2,37.78735882924358,-122.4222100877469,4.75,365,1.26,2,89,100-149
1762727,200.0,Castro/Upper Market,Entire rental unit,Entire home/apt,0,1,2,37.760288,-122.442162,4.96,362,0.19,31,180,150-199
1009527896135166667,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.78755,-122.42105,5.0,365,0.63,2,89,100-149
21490551,95.0,Nob Hill,Entire rental unit,Entire home/apt,1,1,3,37.79384,-122.4173,4.4,179,0.08,30,90,50-99
1087800652670269430,190.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.7889369,-122.412607,4.75,265,1.26,2,365,150-199
1008142725939264692,150.0,Western Addition,Room in hotel,Private room,1,1,2,37.78727,-122.42194,5.0,365,0.58,2,89,100-149
1015570541254619114,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.7884146,-122.4215935,4.75,365,1.26,2,360,100-149
1007157,230.0,Nob Hill,Entire home,Entire home/apt,4,1,9,37.79531,-122.41895,4.62,282,0.71,30,120,200-249
1098105227725246081,237.0,Pacific Heights,Entire rental unit,Entire home/apt,2,2,4,37.7932,-122.42334,4.75,269,1.26,30,365,200-249
1010241042310357530,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.7884146,-122.4215935,4.75,280,1.26,2,360,100-149
1019969039287209838,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.7884146,-122.4215935,4.75,280,1.26,2,360,100-149
3882632,56.0,Western Addition,Private room in home,Private room,1,1,1,37.77285,-122.43068,3.67,300,0.03,30,60,50-99
1105614884191277701,314.0,Western Addition,Room in hotel,Private room,1,1,2,37.78726,-122.42221,4.75,365,1.26,2,365,300-349
43477461,55.0,Nob Hill,Private room,Private room,0,1,1,37.79525,-122.41931,5.0,213,0.2,30,180,50-99
1010254438146540319,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.7884146,-122.4215935,4.75,280,1.26,2,360,100-149
1105649794857353748,314.0,Western Addition,Room in hotel,Private room,1,1,2,37.78788,-122.42276,4.75,365,1.26,2,365,300-349
1031168865247783667,150.0,Western Addition,Room in hotel,Private room,1,1,2,37.78904685380287,-122.4227571491998,4.75,365,1.26,2,89,100-149
1008647075887638644,150.0,Western Addition,Room in hotel,Private room,1,1,2,37.78797513153201,-122.42261122046295,4.75,365,1.26,2,89,100-149
1009449965214401947,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.787823789622855,-122.42087678982828,4.75,365,1.26,2,89,100-149
1007548392395428904,150.0,Western Addition,Room in hotel,Private room,1,1,2,37.78802270547612,-122.42276614633748,4.75,365,1.26,2,89,100-149
1031218882195527013,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.78748435601831,-122.42042488147575,5.0,365,0.52,2,89,100-149
1085583967287534995,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.78742839245362,-122.42052949647632,4.75,365,1.26,2,89,100-149
1016723438205480486,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.7884146,-122.4215935,4.75,280,1.26,2,360,100-149
1009082903108338537,150.0,Nob Hill,Room in hotel,Private room,1,1,2,37.7889,-122.42053,4.75,365,1.26,2,89,100-149
1019736928181966154,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.7884146,-122.4215935,4.75,280,1.26,2,360,100-149
808638483676176804,233.0,Downtown/Civic Center,Entire condo,Entire home/apt,1,1,4,37.7890848,-122.4129685,4.75,358,1.26,2,365,200-249
1017552213926749142,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.7884146,-122.4215935,4.75,280,1.26,2,360,100-149
1018791925951710727,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.7884146,-122.4215935,4.0,275,0.35,2,360,100-149
1088856345598515684,150.0,Nob Hill,Room in hotel,Private room,1,1,2,37.78879,-122.42058,4.75,270,1.26,2,89,100-149
48733396,148.0,Haight Ashbury,Entire condo,Entire home/apt,1,1,1,37.76839,-122.44091,5.0,152,0.03,30,89,100-149
972532151182143376,299.0,Castro/Upper Market,Entire condo,Entire home/apt,3,1,4,37.768074493983015,-122.43898173502636,4.75,89,1.26,30,365,250-299
1020085642199407509,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.7884146,-122.4215935,4.0,365,0.27,2,360,100-149
1008134659436705811,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.78734665925288,-122.42040840234398,4.75,365,1.26,2,89,100-149
1051770489825635506,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.7884146,-122.4215935,4.75,365,1.26,2,360,100-149
1021523233574802361,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.7884146,-122.4215935,4.75,280,1.26,2,360,100-149
36201662,132.0,Downtown/Civic Center,Room in boutique hotel,Private room,1,1,2,37.78694,-122.41299,5.0,1,0.02,1,28,100-149
47325832,192.0,South of Market,Entire rental unit,Entire home/apt,1,1,2,37.7808,-122.41183,4.0,311,0.05,31,1125,150-199
1005911385371900012,300.0,Russian Hill,Entire rental unit,Entire home/apt,3,2,4,37.80015766052233,-122.41235017776488,4.75,267,1.26,30,365,250-299
45115755,103.0,Downtown/Civic Center,Entire rental unit,Entire home/apt,0,1,3,37.78608,-122.41464,4.75,180,1.26,30,150,100-149
1018775543303618398,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.7884146,-122.4215935,4.75,275,1.26,2,360,100-149
1031283726145363132,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.78748546602956,-122.42119807012998,4.75,362,1.26,2,89,100-149
1237143,411.0,Russian Hill,Entire rental unit,Entire home/apt,2,1,4,37.79819,-122.41816,4.71,171,0.13,4,21,400-449
708721776503129842,190.0,Downtown/Civic Center,Room in hotel,Private room,0,1,4,37.78693,-122.40923,5.0,10,0.67,2,1125,150-199
51765398,80.0,Nob Hill,Room in aparthotel,Private room,0,1,2,37.79169,-122.41803,4.63,169,1.24,1,28,50-99
1018316793658159117,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.7884146,-122.4215935,4.75,280,1.26,2,360,100-149
1003485150957609476,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.7884146,-122.4215935,4.75,365,1.26,2,360,100-149
1019660146496261728,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.7884146,-122.4215935,4.75,270,1.26,2,360,100-149
1008605570685252004,150.0,Nob Hill,Room in hotel,Private room,1,1,2,37.78911499394363,-122.42091372665016,4.75,365,1.26,2,89,100-149
808638039907096338,262.0,Downtown/Civic Center,Entire condo,Entire home/apt,2,1,6,37.7890848,-122.4129685,5.0,285,0.09,2,365,250-299
1019670998264935409,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.7884146,-122.4215935,4.75,280,1.26,2,360,100-149
968022929822810009,72.0,Downtown/Civic Center,Entire home,Entire home/apt,1,1,1,37.7889369,-122.412607,4.75,324,1.26,1,365,50-99
38935,160.05,Mission,Private room in rental unit,Private room,1,1,1,37.7493,-122.41965,4.98,0,0.27,3,5,150-199
59831,160.05,Outer Sunset,Private room in home,Private room,1,1,2,37.75674,-122.49178,1.0,0,0.01,60,60,150-199
57676,160.05,Mission,Private room in rental unit,Private room,1,1,1,37.75758,-122.42043,4.71,0,0.77,30,360,150-199
130775,160.05,Haight Ashbury,Private room in rental unit,Private room,1,1,1,37.76555,-122.45213,4.36,365,0.08,32,90,150-199
199480,160.05,Bernal Heights,Private room in rental unit,Private room,2,1,2,37.74554,-122.412,4.92,0,1.36,2,30,150-199
144043,160.05,Bernal Heights,Private room in home,Private room,1,1,2,37.74509,-122.4073,4.64,0,0.94,30,60,150-199
3895335,160.05,Bernal Heights,Private room in condo,Private room,1,1,1,37.7369,-122.41421,4.63,0,0.08,30,365,150-199
2412158,160.05,Noe Valley,Entire guest suite,Entire home/apt,1,1,2,37.74941,-122.43231,4.67,0,0.48,30,30,150-199
531151,160.05,Bernal Heights,Entire home,Entire home/apt,4,1,8,37.73466,-122.41694,4.92,0,0.22,3,21,150-199
664315,160.05,Mission,Entire home,Entire home/apt,2,1,6,37.75502,-122.41889,4.83,0,0.05,7,30,150-199
561148,160.05,Inner Richmond,Entire home,Entire home/apt,3,1,6,37.77689,-122.45594,4.95,0,0.31,2,1125,150-199
781945,160.05,Financial District,Entire rental unit,Entire home/apt,2,1,4,37.78471,-122.39852,4.0,0,0.01,183,1195,150-199
2926901,160.05,Downtown/Civic Center,Room in hotel,Private room,1,1,4,37.78849,-122.40916,4.89,0,0.37,2,15,150-199
810315,160.05,Marina,Private room in rental unit,Private room,2,1,1,37.80013,-122.42542,4.96,25,0.26,30,90,150-199
4014209,160.05,Outer Sunset,Entire rental unit,Entire home/apt,1,1,2,37.76411,-122.5038,5.0,362,0.01,90,1125,150-199
1304068,160.05,Western Addition,Entire rental unit,Entire home/apt,4,1,6,37.77001,-122.43485,4.89,0,0.15,3,16,150-199
1309496,160.05,Western Addition,Entire condo,Entire home/apt,3,1,5,37.77717,-122.43993,5.0,0,0.43,3,29,150-199
27432816,385.0,Downtown/Civic Center,Private room in resort,Private room,1,1,4,37.78899,-122.41279,5.0,3,0.05,3,4,350-399
17419803,61.0,Downtown/Civic Center,Room in aparthotel,Private room,1,1,1,37.7877,-122.41211,4.67,180,0.18,30,1125,50-99
51790636,80.0,Nob Hill,Room in aparthotel,Private room,0,1,2,37.79159,-122.42035,4.8,165,2.69,1,28,50-99
1070721646400195704,51.0,Inner Sunset,Private room in rental unit,Private room,1,4,1,37.76551,-122.45309,4.75,222,1.26,32,365,50-99
1086665630631644991,150.0,Western Addition,Room in hotel,Private room,1,1,2,37.78939688082219,-122.42242120510636,4.75,352,1.26,2,360,100-149
51433637,99.0,Nob Hill,Room in aparthotel,Private room,0,1,2,37.7918,-122.4198,4.74,171,2.36,1,28,50-99
12964066,160.05,Mission,Private room in home,Private room,1,1,2,37.7487,-122.41864,4.82,0,1.0,2,90,150-199
13239943,160.05,Pacific Heights,Room in hotel,Private room,1,1,4,37.7971,-122.42438,4.59,180,2.98,1,28,150-199
13896608,160.05,Downtown/Civic Center,Entire condo,Entire home/apt,1,1,4,37.7888,-122.40926,4.88,355,0.18,2,365,150-199
14983353,160.05,Western Addition,Entire rental unit,Entire home/apt,3,1,7,37.7775,-122.43799,4.74,0,0.42,30,1125,150-199
14189398,160.05,Outer Sunset,Private room in home,Private room,1,1,1,37.75721,-122.49795,4.75,0,1.26,30,10000,150-199
4892016,160.05,Pacific Heights,Room in hotel,Private room,1,1,5,37.79702,-122.42575,4.43,92,2.85,1,28,150-199
5560256,160.05,Mission,Private room in rental unit,Private room,1,1,2,37.75533,-122.41465,4.75,0,1.26,30,1125,150-199
15067182,160.05,Pacific Heights,Room in boutique hotel,Private room,1,1,2,37.79427,-122.43178,4.89,0,1.27,2,1125,150-199
14153586,160.05,Inner Richmond,Private room in rental unit,Private room,1,1,1,37.77559,-122.46291,4.62,0,0.92,30,93,150-199
5944989,160.05,Financial District,Entire condo,Entire home/apt,2,1,6,37.78825,-122.40308,5.0,0,0.07,1,7,150-199
3263219,160.05,Bernal Heights,Entire home,Entire home/apt,2,1,4,37.73639,-122.42036,4.96,0,0.47,4,10,150-199
5863674,160.05,Glen Park,Private room in guest suite,Private room,1,1,2,37.73808288574219,-122.42786407470705,4.94,361,1.77,2,21,150-199
6526129,160.05,Pacific Heights,Entire rental unit,Entire home/apt,1,1,1,37.79002,-122.43503,4.0,0,0.01,30,1125,150-199
6526344,160.05,Mission,Private room in rental unit,Private room,1,1,2,37.76314,-122.42136,5.0,0,0.02,60,80,150-199
6512807,160.05,Mission,Entire condo,Entire home/apt,1,1,2,37.75738,-122.41619,4.89,0,0.53,1,185,150-199
6373849,160.05,Nob Hill,Entire rental unit,Entire home/apt,1,1,2,37.79102,-122.40921,4.57,24,0.07,30,1125,150-199
6884320,160.05,Haight Ashbury,Entire condo,Entire home/apt,1,1,2,37.76962,-122.4485,5.0,0,0.31,3,500,150-199
6911587,160.05,Mission,Entire rental unit,Entire home/apt,1,1,4,37.76691,-122.4216,4.9,0,0.95,2,30,150-199
7004802,160.05,Mission,Entire rental unit,Entire home/apt,2,1,3,37.76962,-122.42267,4.84,0,0.47,3,30,150-199
7897391,160.05,Downtown/Civic Center,Room in hotel,Private room,1,1,4,37.78884,-122.41137,4.76,0,0.16,2,1125,150-199
7958278,160.05,Downtown/Civic Center,Room in hotel,Private room,1,1,4,37.78851,-122.40911,4.86,0,0.08,2,1125,150-199
8270952,160.05,Castro/Upper Market,Entire bungalow,Entire home/apt,1,1,2,37.763809,-122.430992,4.93,0,0.39,30,130,150-199
8993289,160.05,Downtown/Civic Center,Room in hotel,Private room,1,1,4,37.78689,-122.4094,5.0,0,0.02,2,1125,150-199
9593326,160.05,Mission,Private room in rental unit,Private room,3,1,1,37.75146,-122.41776,4.93,0,0.17,30,120,150-199
10810544,160.05,Inner Richmond,Entire rental unit,Entire home/apt,1,1,2,37.78445,-122.46313,4.83,0,0.06,180,200,150-199
16441272,160.05,Outer Sunset,Entire guest suite,Entire home/apt,1,1,1,37.74752,-122.5012,4.97,89,0.44,4,1125,150-199
10834961,160.05,Western Addition,Entire home,Entire home/apt,2,1,3,37.77114,-122.43612,4.91,1,0.49,3,7,150-199
10963158,160.05,Chinatown,Room in boutique hotel,Private room,1,1,2,37.79056,-122.4071,4.5,0,0.06,2,1125,150-199
10805884,160.05,Chinatown,Room in boutique hotel,Private room,1,1,4,37.79056,-122.4071,4.0,365,0.08,2,1125,150-199
11315222,160.05,North Beach,Entire condo,Entire home/apt,2,1,4,37.80375,-122.40876,5.0,0,0.03,30,90,150-199
17207000,160.05,Downtown/Civic Center,Entire serviced apartment,Entire home/apt,1,1,2,37.77786,-122.42292,5.0,0,0.02,2,7,150-199
11185685,160.05,Mission,Entire rental unit,Entire home/apt,2,1,4,37.75192,-122.40878,4.58,28,0.12,30,1125,150-199
26335031,160.05,Nob Hill,Private room in rental unit,Private room,1,1,2,37.7924,-122.41952,4.75,0,1.26,365,450,150-199
27759254,160.05,Downtown/Civic Center,Private room in townhouse,Private room,1,1,1,37.78184,-122.41586,5.0,0,0.05,30,60,150-199
17343208,160.05,Haight Ashbury,Private room in hostel,Private room,4,1,2,37.76944,-122.44992,4.71,0,2.01,1,25,150-199
18472576,160.05,Chinatown,Room in boutique hotel,Private room,1,1,2,37.79167,-122.40655,4.0,365,0.03,2,1125,150-199
18507951,160.05,Excelsior,Entire guest suite,Entire home/apt,1,1,2,37.71869,-122.42876,4.97,0,1.31,4,30,150-199
19026673,160.05,Haight Ashbury,Private room in rental unit,Private room,1,1,1,37.7658,-122.45223,5.0,365,0.05,32,120,150-199
18986977,160.05,Noe Valley,Private room in home,Private room,3,1,1,37.75304,-122.43629,4.75,0,1.26,30,90,150-199
19228248,160.05,Outer Sunset,Entire rental unit,Entire home/apt,2,1,4,37.75339,-122.48111,4.97,0,0.82,4,30,150-199
19417708,160.05,Lakeshore,Entire guesthouse,Entire home/apt,2,1,8,37.72861,-122.49287,4.65,346,1.58,1,180,150-199
28935709,160.05,Russian Hill,Room in hotel,Private room,2,1,6,37.80469,-122.42301,4.81,179,0.25,1,1125,150-199
20851055,160.05,Financial District,Entire serviced apartment,Entire home/apt,1,1,4,37.7915,-122.39595,4.91,0,0.14,90,90,150-199
21026891,160.05,Haight Ashbury,Shared room in hostel,Shared room,1,1,1,37.76944,-122.44992,4.74,0,1.08,1,25,150-199
21981639,160.05,Outer Sunset,Entire rental unit,Entire home/apt,3,1,5,37.76256,-122.50537,4.0,157,0.01,60,1125,150-199
29486775,160.05,Nob Hill,Entire condo,Entire home/apt,1,1,4,37.79381,-122.4117,4.75,0,1.26,180,1125,150-199
22032808,160.05,Pacific Heights,Entire home,Entire home/apt,1,1,2,37.79062,-122.43428,4.33,0,0.05,30,182,150-199
22067613,160.05,Pacific Heights,Private room in rental unit,Private room,3,1,2,37.7896,-122.44309,4.75,0,1.26,30,90,150-199
23271377,160.05,Downtown/Civic Center,Room in boutique hotel,Hotel room,1,1,2,37.78669,-122.40882,4.13,138,0.14,1,21,150-199
23271702,160.05,Downtown/Civic Center,Room in boutique hotel,Private room,1,1,2,37.78819,-122.40774,4.5,139,0.11,1,21,150-199
23292785,160.05,Downtown/Civic Center,Room in boutique hotel,Private room,1,1,2,37.7877,-122.40894,3.92,139,0.18,1,21,150-199
23312910,160.05,Downtown/Civic Center,Room in boutique hotel,Private room,1,1,2,37.78794,-122.40773,4.2,138,0.07,1,21,150-199
23313273,160.05,Downtown/Civic Center,Room in boutique hotel,Private room,1,1,2,37.78789,-122.40716,4.0,139,0.11,1,21,150-199
23504233,160.05,Haight Ashbury,Entire guest suite,Entire home/apt,1,1,2,37.76645,-122.44487,4.9,23,0.42,30,1125,150-199
23312702,160.05,Downtown/Civic Center,Room in boutique hotel,Private room,1,1,2,37.78622,-122.40904,4.0,138,0.12,1,21,150-199
23611950,160.05,Downtown/Civic Center,Room in boutique hotel,Private room,1,1,2,37.78664,-122.40682,4.0,139,0.02,1,21,150-199
24538278,160.05,Nob Hill,Entire condo,Entire home/apt,2,1,1,37.79196,-122.41154,5.0,0,0.09,60,360,150-199
31446628,160.05,Western Addition,Entire condo,Entire home/apt,1,1,2,37.77652,-122.43139,4.75,0,1.26,180,1125,150-199
31441024,160.05,Downtown/Civic Center,Private room in resort,Private room,1,1,4,37.78899,-122.41279,4.75,0,1.26,4,7,150-199
31281387,160.05,Western Addition,Private room in condo,Private room,1,1,2,37.77152,-122.43044,5.0,0,0.19,31,365,150-199
31441195,160.05,Downtown/Civic Center,Private room in resort,Private room,1,1,4,37.78899,-122.41279,5.0,0,0.05,2,7,150-199
31798083,160.05,Excelsior,Entire home,Entire home/apt,3,1,6,37.72371,-122.40538,4.81,0,0.96,2,21,150-199
32554173,160.05,Bernal Heights,Private room in home,Private room,1,1,1,37.74764,-122.40674,5.0,0,0.02,30,90,150-199
32641065,160.05,Downtown/Civic Center,Room in hotel,Private room,6,1,4,37.78877,-122.41085,4.75,0,1.26,1,100,150-199
33370910,160.05,Downtown/Civic Center,Room in hotel,Hotel room,1,1,4,37.78696,-122.40673,2.0,0,0.02,1,1125,150-199
34289989,160.05,Visitacion Valley,Entire home,Entire home/apt,1,1,3,37.71876,-122.40353,4.0,0,0.02,30,1125,150-199
34253243,160.05,Noe Valley,Entire condo,Entire home/apt,3,1,5,37.75199,-122.4272,4.78,0,0.16,3,1125,150-199
35952064,160.05,South of Market,Entire rental unit,Entire home/apt,1,1,2,37.77368,-122.409254,5.0,2,0.04,31,1125,150-199
33873677,160.05,Marina,Entire condo,Entire home/apt,1,1,2,37.80427,-122.42786,4.9,0,0.18,30,1125,150-199
40095558,160.05,Western Addition,Entire rental unit,Entire home/apt,2,1,4,37.77216,-122.43269,4.75,0,1.26,30,1125,150-199
41452888,160.05,North Beach,Entire rental unit,Entire home/apt,2,1,4,37.8026,-122.40736,5.0,0,0.02,30,60,150-199
41502513,160.05,Potrero Hill,Private room in home,Private room,1,1,2,37.75752,-122.40143,5.0,0,0.16,2,8,150-199
40591024,160.05,Downtown/Civic Center,Room in boutique hotel,Private room,1,1,2,37.7854,-122.40755,4.75,77,1.26,1,21,150-199
42515207,160.05,Financial District,Room in boutique hotel,Private room,1,1,4,37.78935,-122.40495,4.52,288,4.29,1,1125,150-199
43157568,160.05,Downtown/Civic Center,Entire vacation home,Entire home/apt,1,1,4,37.77993,-122.42114,4.75,0,1.26,1,365,150-199
43223129,160.05,South of Market,Private room in rental unit,Private room,1,1,1,37.77561,-122.41555,4.75,363,1.26,365,1125,150-199
43485535,160.05,Downtown/Civic Center,Private room in rental unit,Private room,1,1,3,37.7829,-122.41032,4.75,0,1.26,30,1125,150-199
43667068,160.05,Financial District,Entire condo,Entire home/apt,1,1,4,37.79203,-122.39552,4.75,0,1.26,30,360,150-199
35783618,160.05,Nob Hill,Room in boutique hotel,Private room,1,1,2,37.79392,-122.42226,5.0,281,1.0,1,1125,150-199
36147990,160.05,South of Market,Room in hotel,Private room,1,1,2,37.77887,-122.40987,3.82,365,0.21,1,1125,150-199
36148199,160.05,South of Market,Room in hotel,Private room,1,1,2,37.77264,-122.40991,4.5,365,0.12,1,1125,150-199
36566826,160.05,Downtown/Civic Center,Private room in resort,Private room,1,1,4,37.7878653,-122.4104163,1.0,1,0.19,2,365,150-199
